gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,act1,ptm2,pen2,desc2,cat2,pey2,act2,ptm3,pen3,desc3,cat3,pey3,act3,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry
5066,830574,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",CIN,SEA,KOFF,0,6,1,15,0,0,0,3,3,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,JM-7000,65,40,Y,,0
5066,830575,(15:00) (Shotgun) A.Dalton pass short left to T.Boyd to CIN 28 for 3 yards (T.Flowers).,CIN,SEA,PASS,1,30,1,15,0,0,0,3,3,1,10,25,2,3,,,Y,,0,,,,,,AD-0100,Y,,SL,TB-2075,,TF-0725,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830576,(14:19) A.Dalton pass incomplete deep right to J.Ross.,CIN,SEA,PASS,2,5,1,14,19,0,0,3,3,2,7,28,2,0,,,,,0,,,,,,AD-0100,,,DR,JR-3280,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830577,(14:14) (Shotgun) A.Dalton pass short middle to T.Boyd to CIN 42 for 14 yards (U.Amadi).,CIN,SEA,PASS,3,39,1,14,14,0,0,3,3,3,7,28,2,14,Y,Y,Y,,0,,,,,,AD-0100,Y,,SM,TB-2075,,UA-0100,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830578,(13:35) (Shotgun) A.Dalton pass short left to T.Boyd to SEA 48 for 10 yards (T.Thompson).,CIN,SEA,PASS,4,42,1,13,35,0,0,3,3,1,10,42,3,10,Y,Y,Y,,0,,,,,,AD-0100,Y,,SL,TB-2075,,TT-1262,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830579,"(12:53) (Shotgun) A.Dalton pass incomplete short right to J.Ross. Cincinnati challenged the incomplete pass ruling, and the play was Upheld.",CIN,SEA,PASS,5,5,1,12,53,0,0,3,3,1,10,52,3,0,,,Y,,0,,,,,,AD-0100,,,SR,JR-3280,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830580,(12:48) (Shotgun) A.Dalton pass incomplete short left to J.Mixon (J.Clowney).,CIN,SEA,PASS,6,5,1,12,48,0,0,2,3,2,10,52,3,0,,,Y,,0,,,,,,AD-0100,,,SL,JM-5275,JC-3350,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830581,(12:43) (Shotgun) A.Dalton pass short left to J.Mixon to CIN 49 for -3 yards (B.Wagner).,CIN,SEA,PASS,7,39,1,12,43,0,0,2,3,3,10,52,3,-3,,,Y,,0,,,,,,AD-0100,Y,,SL,JM-5275,,BW-0150,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830582,"(12:04) K.Huber punts 51 yards to end zone, Center-C.Harris, Touchback.",SEA,CIN,PUNT,0,13,1,12,4,0,0,3,2,4,13,49,3,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,KH-2600,51,26,Y,,0,,,0,0,,,0
5066,830583,(11:51) (Shotgun) C.Carson left tackle to SEA 21 for 1 yard (S.Hubbard; C.Dunlap).,SEA,CIN,RUSH,1,27,1,11,51,0,0,3,2,1,10,20,1,1,,,Y,,0,CC-0750,,LT,CD-2200,SH-1393,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830584,(11:24) R.Wilson pass incomplete deep left [G.Atkins].,SEA,CIN,PASS,2,5,1,11,24,0,0,3,2,2,9,21,2,0,,,,,0,,,,,,RW-3850,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830585,(11:19) (Shotgun) R.Wilson pass short left to D.Metcalf to SEA 27 for 6 yards (D.Kirkpatrick).,SEA,CIN,PASS,3,45,1,11,19,0,0,3,2,3,9,21,2,6,,,Y,,0,,,,,,RW-3850,Y,,SL,DM-2275,,DK-0750,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830586,"(10:34) M.Dickson punts 45 yards to CIN 28, Center-T.Ott, fair catch by A.Erickson.",CIN,SEA,PUNT,0,8,1,10,34,0,0,2,3,4,3,27,2,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,MD-0325,45,45,,AE-1037,0,Y,,0,0,,,0
5066,830587,"(10:26) J.Mixon right tackle to CIN 29 for 1 yard (B.Wagner). PENALTY on CIN-D.Sample, Offensive Holding, 10 yards, enforced at CIN 28 - No Play.",CIN,SEA,NOPL,0,25,1,10,26,0,0,2,3,1,10,28,2,0,,,,,0,,,,,,,,,,,,,,,,CIN,DS-0050,Offensive Holding,2,10,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830588,(10:01) (Shotgun) A.Dalton pass short middle to J.Ross to CIN 38 for 20 yards (B.Wagner).,CIN,SEA,PASS,1,48,1,10,1,0,0,2,3,1,20,18,1,20,Y,Y,Y,,0,,,,,,AD-0100,Y,,SM,JR-3280,,BW-0150,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830589,(9:13) (Shotgun) A.Dalton pass short middle to A.Erickson to CIN 44 for 6 yards (K.Wright).,CIN,SEA,PASS,2,38,1,9,13,0,0,2,3,1,10,38,2,6,Y,,Y,,0,,,,,,AD-0100,Y,,SM,AE-1037,,KW-2500,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830590,(8:35) J.Mixon right guard to CIN 43 for -1 yards (K.Wright; J.Clowney).,CIN,SEA,RUSH,3,41,1,8,35,0,0,2,3,2,4,44,3,-1,,,,,0,JM-5275,,RG,JC-3350,KW-2500,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830591,(7:54) (Shotgun) A.Dalton pass incomplete short left to T.Boyd.,CIN,SEA,PASS,4,3,1,7,54,0,0,2,3,3,5,43,3,0,,,Y,,0,,,,,,AD-0100,,,SL,TB-2075,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830592,"(7:51) K.Huber punts 52 yards to SEA 5, Center-C.Harris, out of bounds. PENALTY on SEA-C.Barton, Running Into the Kicker, 5 yards, enforced at CIN 43 - No Play.",CIN,SEA,NOPL,4,8,1,7,51,0,0,2,3,4,5,43,3,0,,Y,,,0,,,,,,,,,,,,,,,,SEA,CB-0750,Running Into the Kicker,6,5,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830593,(7:43) J.Mixon up the middle to SEA 49 for 3 yards (A.Woods; B.Wagner).,CIN,SEA,RUSH,5,43,1,7,43,0,0,2,3,1,10,48,3,3,,,,,0,JM-5275,,MD,AW-1900,BW-0150,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830594,(7:00) A.Dalton pass short middle to T.Boyd to SEA 36 for 13 yards (B.Wagner).,CIN,SEA,PASS,6,38,1,7,0,0,0,2,3,2,7,51,3,13,Y,Y,,,0,,,,,,AD-0100,Y,,SM,TB-2075,,BW-0150,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830595,(6:22) A.Dalton pass incomplete short left.,CIN,SEA,PASS,7,7,1,6,22,0,0,2,3,1,10,64,4,0,,,,,0,,,,,,AD-0100,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830596,(6:15) (Shotgun) A.Dalton pass short middle to T.Boyd to SEA 30 for 6 yards (T.Flowers).,CIN,SEA,PASS,8,40,1,6,15,0,0,2,3,2,10,64,4,6,Y,,Y,,0,,,,,,AD-0100,Y,,SM,TB-2075,,TF-0725,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830597,(5:35) (Shotgun) A.Dalton pass short middle to D.Willis to SEA 24 for 6 yards (T.Flowers).,CIN,SEA,PASS,9,41,1,5,35,0,0,2,3,3,4,70,4,6,Y,Y,Y,,0,,,,,,AD-0100,Y,,SM,DW-3987,,TF-0725,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830598,(4:54) (Shotgun) A.Dalton pass short left to A.Erickson to SEA 18 for 6 yards (M.Kendricks).,CIN,SEA,PASS,10,43,1,4,54,0,0,2,3,1,10,76,4,6,Y,,Y,,0,,,,,,AD-0100,Y,,SL,AE-1037,,MK-0730,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830599,(4:11) J.Mixon up the middle to SEA 16 for 2 yards (Q.Jefferson; K.Wright).,CIN,SEA,RUSH,11,46,1,4,11,0,0,2,3,2,4,82,5,2,,,,,0,JM-5275,,MD,QJ-0150,KW-2500,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830600,"(3:25) PENALTY on CIN, Delay of Game, 5 yards, enforced at SEA 16 - No Play.",CIN,SEA,NOPL,11,26,1,3,25,0,0,2,3,3,2,84,5,0,,,,,0,,,,,,,,,,,,,,,,CIN,,Delay of Game,3,5,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830601,(2:59) (Shotgun) A.Dalton pass incomplete short left to T.Eifert.,CIN,SEA,PASS,12,7,1,2,59,0,0,2,3,3,7,79,4,0,,,Y,,0,,,,,,AD-0100,,,SL,TE-0300,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830602,"(2:52) R.Bullock 39 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",CIN,SEA,FGXP,13,4,1,2,52,0,0,2,3,4,7,79,4,0,,,,,3,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,FG,RB-4650,39,Y,,0,0,,,0,,,0,0,,,0
5066,830603,"R.Bullock kicks 65 yards from CIN 35 to end zone, Touchback.",SEA,CIN,KOFF,0,6,1,2,48,0,3,3,2,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,RB-4650,65,40,Y,,0
5066,830604,(2:48) (Shotgun) C.Carson left guard to SEA 28 for 3 yards (S.Hubbard).,SEA,CIN,RUSH,1,35,1,2,48,0,3,3,2,1,10,25,2,3,,,Y,,0,CC-0750,,LG,SH-1393,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830605,(2:16) R.Wilson sacked at SEA 18 for -10 yards (C.Dunlap).,SEA,CIN,PASS,2,42,1,2,16,0,3,3,2,2,7,28,2,-10,,,,,0,,,,,,RW-3850,,,,,,,,CD-2200,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830606,(1:34) (Shotgun) C.Carson left tackle to SEA 23 for 5 yards (C.Fejedelem).,SEA,CIN,RUSH,3,36,1,1,34,0,3,3,2,3,17,18,1,5,,,Y,,0,CC-0750,,LT,CF-0337,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830607,"(:58) M.Dickson punts 43 yards to CIN 34, Center-T.Ott. A.Erickson to CIN 43 for 9 yards (B.Burr-Kirven). FUMBLES (B.Burr-Kirven), RECOVERED by SEA-N.Bellore at CIN 43. N.Bellore to CIN 43 for no gain (S.Perine). Penalty on CIN-G.Pratt, Illegal Block Abov",CIN,SEA,PUNT,0,18,1,0,58,3,0,2,3,4,12,23,2,0,,,,,0,,,,,,,,,,,,,,,,CIN,GP-0425,Illegal Block Above the Waist,7,0,D,CIN,SP-0825,Illegal Block Above the Waist,7,0,D,,,,0,0,,,0,AE-1037,NB-0200,0,BB-3887,Y,,,,,,0,,MD-0325,43,34,,AE-1037,9,,,0,0,,,0
5066,830608,(:40) (Shotgun) R.Wilson pass short left to C.Carson to CIN 35 for 8 yards (C.Dunlap).,SEA,CIN,PASS,1,30,1,0,40,0,3,3,2,1,10,57,3,8,Y,,Y,,0,,,,,,RW-3850,Y,,SL,CC-0750,,CD-2200,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830609,(:10) (Shotgun) C.Carson left guard to CIN 32 for 3 yards (S.Williams; S.Hubbard).,SEA,CIN,RUSH,2,35,1,0,10,0,3,3,2,2,2,65,4,3,Y,Y,Y,,0,CC-0750,,LG,SH-1393,SW-1550,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830610,(15:00) R.Wilson sacked at CIN 41 for -9 yards (S.Hubbard).,SEA,CIN,PASS,3,45,2,15,0,0,3,3,2,1,10,68,4,-9,,,,,0,,,,,,RW-3850,,,,,,,,SH-1393,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
